true,pred
11.648194,11.797834
10.576661,10.2864065
12.154252,12.141864
8.867616,8.544038
11.891609,11.993928
12.989773,12.95278
9.162458,9.739903
10.855085,10.4192915
11.763238,11.627037
9.380959,8.958631
9.391968,10.018153
10.615805,10.42635
13.183124,13.179341
7.7994156,8.243376
8.8912735,9.033286
10.222145,9.846154
9.009061,9.235311
9.543488,9.001526
11.321558,11.410821
12.690457,12.701192
10.598564,10.389705
9.597519,9.068936
10.529908,9.958266
9.509893,9.929873
13.398234,13.423641
9.720402,9.477753
8.241656,8.5021925
13.132702,13.209355
10.991242,10.693938
12.125143,12.199492
8.808967,8.514562
9.651222,9.390452
10.954703,10.656414
12.271393,12.299228
11.155741,10.825336
12.142586,12.203294
13.181715,13.228826
9.963082,10.361075
10.4130945,9.868835
10.631426,10.479318
11.476505,11.213861
13.089188,13.076428
13.504353,13.594313
10.601047,10.817113
11.387859,10.995372
10.014102,9.599029
11.945338,12.023076
13.583497,13.599204
12.7882,12.876863
13.641569,13.533544
11.801442,11.70492
7.929827,8.529403
13.11965,13.141515
8.654548,9.0612755
9.978431,9.666173
9.577961,10.166445
10.403204,9.899609
10.978318,10.541723
12.237335,12.004045
10.011707,9.7736845
10.876439,10.295507
12.122345,12.353426
11.848033,11.892227
8.545847,8.71663
12.375512,12.328957
9.247787,9.573467
11.777933,11.974126
9.607108,9.075658
12.119031,11.620602
10.290059,10.15136
9.622563,10.159085
10.227594,9.823298
9.901785,10.442217
9.093521,9.455924
11.763923,11.786682
13.494987,13.42189
10.418739,9.97149
12.4554,12.610221
9.97973,9.222532
10.4508915,10.322245
12.329732,12.289773
8.905325,8.495777
13.922222,13.621205
10.763908,10.217038
14.118276,14.319657
10.92267,10.301532
12.4118395,12.353732
11.528846,11.272498
11.559197,11.373492
10.616094,10.5452385
11.216916,11.206122
12.9416,13.238189
12.809227,12.674216
9.160384,9.601974
8.3326235,8.577256
13.376979,13.420848
12.555696,12.511309
11.792757,11.32598
9.569715,9.764936
8.634275,9.133416
13.543245,13.516624
13.448397,13.431275
10.429856,10.13967
10.032313,9.666135
11.357921,11.177139
12.782132,12.6473
10.415124,10.119067
12.12578,12.040903
10.836701,10.337808
11.32733,11.605406
10.597649,10.032906
9.179341,9.409621
13.093718,13.080875
11.316882,11.202197
9.622372,8.991781
11.359615,11.048202
11.615836,11.541967
9.489202,9.973245
8.841104,9.30942
13.711216,13.774497
10.470856,10.35669
12.8689375,13.002852
10.850556,10.514283
9.704692,9.530819
11.62154,11.395187
11.434093,11.107148
8.784136,9.362863
9.560595,9.9038315
10.432849,10.08257
11.150917,11.012217
10.885541,11.190869
13.070997,13.069837
9.831448,9.144106
9.129544,8.424861
9.669999,9.483794
11.838536,11.905085
12.494018,12.37996
13.831884,13.930944
12.461466,12.573252
12.72797,12.846143
10.921429,10.467153
13.906905,14.033939
12.710936,12.798152
9.761325,9.518471
11.40349,11.161927
9.923258,9.70742
13.680786,13.627608
12.523263,12.670293
10.871177,10.855134
8.873972,9.232939
10.442216,10.165881
10.533393,10.184755
12.047381,12.169288
12.303154,12.309246
11.844069,11.88071
12.963725,12.8506155
11.927654,11.99674
12.772972,12.724081
12.770419,12.556196
13.173018,13.132026
11.71341,11.906271
9.060167,9.456203
12.559346,12.583734
10.934673,10.78862
9.908709,9.60806
12.829121,12.648659
11.566948,11.288394
13.410365,13.563526
10.939774,10.64447
12.284057,12.284571
9.531049,9.845934
9.718695,9.686822
10.97936,10.924163
10.81245,10.835489
9.54073,10.003489
9.828008,9.278243
8.7442045,9.063241
11.808541,11.8723955
9.3747015,8.498357
10.6849985,10.64306
11.364715,11.396353
12.47392,12.46003
9.0208025,8.534011
11.552546,11.421393
9.849553,9.288435
12.6018715,12.579745
13.650638,13.720075
13.273029,13.384502
11.766286,11.960438
12.592276,12.59941
10.388307,10.452177
9.524191,8.904464
12.263181,12.002976
10.587508,10.737834
10.315395,9.632663
11.171759,11.308169
12.652762,12.566621
10.999766,10.787371
11.444993,11.260611
10.3388815,10.166249
11.316705,11.099351
11.501683,10.941907
11.6129675,11.411322
12.754484,12.764371
13.341285,13.282711
13.676013,13.610177
9.55628,9.638718
11.928253,11.889352
12.952179,12.840834
11.883806,11.654244
8.817059,8.947006
12.820286,12.823056
9.806771,9.1992
10.315426,9.992816
12.730264,12.917384
12.899365,12.739678
10.313053,10.439347
9.396039,9.715442
13.792373,13.74664
12.440848,12.338574
13.337757,13.266345
10.551666,10.411793
11.341261,11.151788
11.171873,11.310274
12.697062,12.674527
13.142187,13.039347
11.775964,11.73951
11.564117,11.578474
8.663204,9.289103
11.477065,11.519225
11.588801,11.639284
10.353986,10.3413515
13.160438,13.165245
8.535667,9.000225
9.402998,9.171007
13.644613,13.6997
9.211226,9.874306
13.287981,13.371606
10.421812,9.933636
7.253344,7.6475153
10.839617,10.42971
8.240078,8.610391
10.038335,9.959155
12.489225,12.329537
11.647392,11.529408
9.849687,9.644614
11.907218,11.8457365
8.798467,8.871304
12.672368,12.801729
10.71301,9.970171
12.598052,12.682086
9.464807,8.757073
8.688187,8.940976
9.456782,9.600976
9.136738,8.88479
13.027912,13.116641
10.301139,10.18766
10.458279,10.231937
11.1929655,11.3377
9.907983,9.953309
11.517152,11.290198
13.642375,13.61989
9.44963,9.921547
10.84347,10.748274
10.670847,10.547506
12.771355,12.724702
9.615915,8.985533
10.252759,10.419129
13.218826,13.266025
10.4175005,10.13051
12.163735,12.125925
9.158458,9.496482
12.687028,12.500601
13.916449,13.889535
11.768109,11.893576
11.000242,10.88972
12.902458,12.832059
12.618779,12.535932
12.7607765,12.938212
11.872883,11.717524
13.349088,13.166812
12.467494,12.387394
8.857866,9.352972
11.894889,11.86507
13.471635,13.534307
9.767533,9.392633
12.054154,12.071248
13.71846,13.821309
10.112503,9.605224
9.97441,10.19256
12.373056,12.551157
10.978126,11.0541315
9.086543,9.406084
12.059867,12.083243
8.778059,8.858664
12.753453,12.665796
8.179674,8.457019
9.45029,9.662632
11.525802,11.542877
10.674467,10.272146
11.101854,11.310494
10.394985,9.778966
9.367575,9.925475
12.351869,12.294724
8.720484,8.269996
13.608259,13.663973
12.128602,12.221111
9.6375,10.019629
10.685168,10.207847
11.435815,11.286883
12.051829,12.151656
9.25911,9.6414795
11.485459,11.004889
12.27942,12.260366
12.5498085,12.596501
10.39725,9.907508
11.612644,11.732257
7.551018,7.9890447
9.216619,9.397827
12.7471695,12.5883
12.588317,12.634222
11.701811,11.16839
10.572953,10.431247
8.956432,9.181702
9.148616,9.544951
7.6625695,8.050653
8.368484,7.942949
13.533934,13.699567
11.489168,11.370379
9.935679,10.405032
9.685212,10.067187
11.027779,10.735077
8.979778,8.259971
13.511484,13.5137
10.286877,10.155495
12.91523,12.753093
9.839016,9.687619
9.981705,9.74735
13.346838,13.43859
11.484731,11.588567
12.186002,12.131259
11.320482,11.590014
11.107223,11.217703
10.623137,10.536994
10.617347,10.140309
11.390011,11.224526
13.555427,13.768901
13.668552,13.549266
11.943987,11.80741
11.1125345,10.92932
8.882916,9.265762
12.188522,12.061527
12.595016,12.501661
10.455862,9.930487
9.603748,10.01434
10.161416,9.645862
14.209124,14.430503
12.284465,12.163249
7.8988934,8.051857
10.424132,9.8985195
11.036274,10.679652
12.405738,12.477342
13.730055,13.490933
8.670077,9.191797
12.217357,12.037572
9.589152,9.047376
12.486435,12.648027
9.863203,9.548112
13.370363,13.522275
9.723795,8.991191
13.87109,13.601181
12.096934,12.211005
10.288691,10.041724
11.720097,11.757563
12.07249,11.966505
7.070407,7.396934
10.347689,10.275454
9.475901,9.924322
10.8890505,10.439386
12.746225,13.070777
9.418506,9.89711
9.784285,9.235183
11.382619,11.391215
13.982376,13.903479
11.087304,11.068262
11.174276,10.642686
10.692102,10.167529
11.983099,11.937367
11.515309,11.224655
10.038221,9.418441
9.690374,9.003732
10.653265,10.448109
11.818594,11.938612
9.561252,9.0197
12.741854,12.831918
11.749292,11.529456
12.348383,12.471531
10.937028,11.089271
9.914906,9.581133
11.070587,10.581565
10.402112,9.994585
10.688825,10.236685
9.129427,8.537981
8.068426,7.52359
8.645483,9.306839
12.539645,12.409994
10.607317,10.067829
12.542171,12.524733
10.106024,9.419633
12.914563,12.830603
9.183309,8.626924
11.906163,11.864585
8.398912,8.883165
9.2297535,9.667768
11.270479,11.223141
10.516785,10.033347
8.226282,7.6797442
9.360301,9.549851
9.499533,9.0616
10.037899,9.846994
9.6655245,10.00644
8.736072,9.139166
10.399214,9.566911
9.610741,9.929397
9.59763,10.139258
8.823576,9.152344
10.629392,10.298617
9.952008,9.512821
11.855219,11.688016
12.874774,12.9874735
10.446593,9.902481
11.924863,11.82695
10.950812,10.572712
13.388417,13.51252
8.599133,8.785162
11.088302,11.090216
12.459269,12.565519
13.424022,13.343943
11.957902,12.05119
9.452678,9.043161
10.264926,9.594242
12.835575,12.916763
13.06159,12.979985
12.676105,12.665282
8.869348,8.1659155
11.55467,11.269387
13.609564,13.556128
8.588395,9.145885
11.632699,11.578462
12.614643,12.719493
11.2151575,10.565712
11.083627,10.939451
11.718817,11.658149
12.565713,12.571222
8.951432,9.369001
8.98221,8.613891
10.38928,9.979447
11.167559,11.039582
12.47074,12.154122
8.933822,9.38567
8.26012,8.442547
9.506272,10.087215
12.385505,12.48005
13.544262,13.536132
9.501732,9.298923
9.392322,9.485787
11.136385,11.210819
10.841235,10.341673
9.404126,8.653427
8.68108,8.781082
12.01845,12.085528
10.705997,10.4693165
12.598741,12.538713
12.873356,12.870299
8.027848,8.513845
12.748128,12.754334
9.74285,9.215589
10.536131,10.218428
13.464832,13.488854
9.828932,10.19552
12.159748,12.159745
8.934457,9.153952
8.963774,9.234887
12.984091,12.930408
12.938774,12.789033
13.585732,13.686143
12.28661,12.22243
10.191057,9.795642
13.079407,13.104851
8.8209095,9.075506
12.134604,12.363223
10.763335,10.129746
10.333731,9.723429
11.039748,11.011653
11.671765,11.539372
10.5251875,10.248661
9.621958,9.994704
9.657045,8.693028
12.347871,12.130202
13.122215,13.01274
13.717061,13.709147
11.071581,10.738692
10.367668,9.696616
12.631794,12.516984
10.256489,9.6693535
11.445211,11.279246
10.452891,10.244057
12.446907,12.467615
13.812532,13.841453
13.581867,13.557731
12.210186,12.261121
11.928786,12.042445
10.169511,9.599461
12.998003,12.857558
11.438762,11.383106
11.631593,11.641039
11.602061,11.578463
10.532077,10.054565
9.458444,9.829344
13.008003,13.126334
10.231698,9.495264
11.168796,11.102258
10.474333,10.12395
8.380535,8.631937
9.30905,9.371819
11.65418,11.687654
12.325547,12.330683
13.952599,13.858126
13.391098,13.490864
10.403539,10.484036
10.157378,10.201564
9.699546,10.25245
10.042463,9.577919
13.503708,13.570216
9.569712,10.022196
8.66985,8.981226
10.824153,10.791978
13.481531,13.603557
9.394761,9.790231
12.536033,12.520377
9.580737,9.99035
11.914646,11.8888855
10.480834,9.954669
9.242249,8.744411
12.269562,12.212431
11.801825,11.904629
13.151914,13.36517
9.6405735,9.02298
9.737194,9.829753
9.480981,10.001845
13.082216,12.947539
12.489722,12.413817
12.300242,12.426809
7.817827,8.270444
13.370346,13.434402
10.818132,10.555674
12.147541,12.181857
9.621772,9.88213
10.313248,9.928041
10.470653,10.025034
11.461788,11.16543
12.845363,13.029014
12.880917,13.074201
11.419535,11.151986
8.347896,8.213654
11.971019,11.762836
10.752342,10.363459
9.419254,9.281615
12.15525,12.289149
10.76719,10.636745
11.843049,11.822782
11.387203,11.262018
11.057307,10.834807
12.039497,11.984899
13.9664135,13.908191
13.4380665,13.393064
12.148893,12.197557
10.526254,10.040346
9.577102,9.870044
10.799558,10.7836
10.555733,10.482884
8.110602,7.5856295
8.254337,7.60338
9.702124,9.048941
13.294596,13.388567
10.816649,10.618513
10.83423,10.655827
7.8139405,8.14996
12.8468685,12.733166
12.155203,12.15234
9.3896055,9.108634
12.739702,12.612206
12.983003,12.837175
11.28246,11.024124
9.157349,8.89156
10.918413,11.028902
9.620211,9.790047
13.633314,13.624305
9.14227,8.486162
13.065112,13.111244
13.87357,13.820309
12.321257,12.366349
11.118373,11.400112
8.715306,9.0845785
13.58028,13.556442
13.041042,13.046868
12.528696,12.48622
12.479712,12.545401
9.902674,9.457416
13.611848,13.514632
12.005521,11.96591
9.775919,9.483953
11.148353,10.707219
8.764065,9.217248
11.643488,11.667063
10.471764,10.475093
8.509402,8.733254
11.622184,11.288307
9.668185,10.088889
12.455861,12.420678
9.514634,9.028777
13.650689,13.659204
10.782577,10.409768
10.48349,9.680712
10.767381,10.555119
13.932275,14.172964
11.477115,11.262024
8.660626,9.139369
12.321144,12.467063
12.5481205,12.535146
9.17355,9.243951
12.484552,12.335578
9.171048,9.737162
13.149331,12.875064
10.810404,10.820828
9.730243,9.091151
10.334819,9.960514
11.55359,11.465072
8.952845,8.459964
13.217842,13.337036
11.462371,11.250131
12.731125,12.702746
11.755758,11.383708
9.19574,9.56846
13.977996,13.969275
12.876049,12.802658
9.044901,9.230993
9.26455,9.736391
12.035756,11.424397
8.882298,9.02401
11.487682,11.446744
11.914268,11.890705
12.414105,12.489162
12.351423,12.413403
6.4382296,6.7121353
10.430907,10.364375
9.846734,9.385786
10.429695,10.172199
10.601808,10.394254
10.502937,10.258961
7.752737,7.1953707
8.723686,9.209686
10.999924,11.0071945
10.297675,9.872458
9.450588,9.92254
13.25903,13.239426
12.24201,12.105924
10.722663,10.35925
12.066077,12.059473
10.841382,10.258305
10.219296,9.683969
9.588844,8.837675
12.644661,12.578153
10.548183,10.742533
10.359707,9.949436
10.116743,9.980345
9.937579,10.097518
12.57983,12.5722475
13.596071,13.663972
9.447981,9.298747
9.004733,9.439296
10.174748,9.863463
8.102985,7.514657
12.601998,12.621679
10.376062,10.188352
11.433386,10.81066
12.924377,13.052761
13.810506,13.796429
11.9946995,12.0791025
8.628567,8.914928
12.153691,12.319658
12.425591,12.434137
9.686873,8.907201
10.758421,10.086493
13.05248,12.891303
13.93626,13.926011
10.591176,10.240597
9.263425,8.832966
10.951282,10.6502905
11.799734,11.76109
9.035831,8.789984
12.183802,12.335363
12.937756,12.666425
11.723241,11.796514
11.555427,10.891924
8.596782,8.8175335
8.693828,8.755925
11.7828045,11.830192
9.591332,10.130827
10.370193,10.344331
12.5563135,12.568127
10.075909,9.499359
13.30908,13.439618
12.631966,12.597378
10.916655,10.566385
13.3725395,13.343312
13.862681,13.839099
12.059509,11.653354
10.915211,10.844937
9.488473,8.61374
11.174429,11.078617
12.241717,12.228273
13.404243,13.262896
13.792221,13.853089
9.749383,9.018586
13.545082,13.744112
11.560518,11.571826
10.114868,10.080942
12.579733,12.74238
10.341981,9.773652
13.418353,13.371324
10.801003,11.028537
11.973282,12.197351
10.141182,9.834441
10.628486,10.493222
10.924553,10.737666
13.281162,13.432888
12.6414795,12.56599
10.183678,10.384312
12.986808,13.207998
12.356255,12.0763
8.918995,9.215494
9.522018,8.966488
8.849679,9.260353
10.427445,10.621396
12.677516,12.795639
10.526907,9.935366
7.6439977,7.9118547
13.40609,13.550089
10.400394,9.918551
9.85082,10.46078
12.992915,12.999756
10.254023,10.46632
12.606681,12.544106
7.9057775,8.368431
9.792554,10.01558
12.848001,12.767645
12.514142,12.45261
12.50721,12.605391
10.528294,10.178446
11.153983,10.880637
12.398727,12.519664
12.564424,12.60143
12.695687,12.74241
10.905177,10.81042
12.6045,12.656628
12.113357,12.075666
13.484393,13.484063
13.759539,13.729175
11.999336,12.173982
11.903442,12.068351
12.487914,12.608033
14.118062,13.904363
12.255485,11.990818
11.574388,11.775826
13.5374775,13.8465395
11.312399,11.526648
12.4959755,12.594342
10.510373,10.057043
11.837752,11.8947
12.609208,12.677458
13.169517,13.23399
11.127512,11.093859
9.432391,10.017223
10.117217,9.586904
13.594437,13.72043
9.624244,9.6962185
12.982807,13.005829
9.469873,9.782241
13.491792,13.544305
11.504947,11.467416
11.617009,11.205377
11.600971,11.81297
10.982296,11.021531
13.285033,13.278964
9.957691,9.754973
9.530509,9.887627
13.310795,13.325876
10.590611,10.377407
10.460648,9.984996
11.0173435,10.886379
9.64497,9.425584
12.942783,12.934197
11.361446,11.111446
9.455075,9.8584
8.919987,8.87819
8.84892,9.226001
11.16377,11.3529
12.513768,12.544934
11.629278,11.383296
9.765485,10.082784
10.649371,10.462726
13.654092,13.692056
11.068882,11.390136
9.616452,9.479753
9.33355,9.930389
9.696222,9.173323
12.486781,12.441008
12.900337,13.195497
13.849372,14.35981
10.2154665,9.339266
12.742867,12.788693
8.142795,8.289818
12.569481,12.634103
10.869228,11.119676
9.595079,10.007217
9.938794,9.705772
10.502554,10.113751
12.154022,11.976678
7.8993607,8.047558
11.110146,11.046603
12.21574,12.36522
10.411231,9.675638
13.208676,13.099489
13.565338,13.682454
13.612728,13.584689
12.315024,12.261811
11.218568,11.321797
9.590731,8.797769
12.890914,12.850122
9.384625,9.625876
8.789228,9.2210045
13.55117,13.631128
10.4218855,10.017286
10.404826,9.751042
12.703979,12.749202
13.501329,13.477028
11.657681,11.576396
9.321883,9.860404
10.110262,9.911002
9.884934,10.283414
9.262179,9.079383
11.153744,10.884679
11.733237,11.735242
10.189862,9.386594
12.654572,12.620263
9.761223,9.299854
11.762886,11.859614
9.199299,8.840254
9.867883,9.538915
12.575521,12.642192
14.035822,14.034618
7.98779,8.488809
12.1427145,12.281813
9.686287,9.166705
10.888199,10.333739
11.437957,11.152558
11.696622,11.275744
11.235344,11.019988
12.297312,12.455742
11.744914,10.014523
13.430626,13.844402
13.446518,13.338936
12.629581,12.679452
8.478934,8.892616
8.350709,8.514171
13.550808,13.615297
13.462835,13.57462
9.824103,9.4243965
11.133459,10.8282585
11.358884,11.581737
9.778117,8.982374
9.590178,9.03506
13.597652,13.691497
9.474803,9.859229
9.258653,9.316762
11.432494,11.238012
10.394086,9.95165
9.15406,9.446261
12.013043,11.820721
13.148041,13.138863
10.317188,9.991716
11.035949,11.279118
12.30216,12.324102
13.507879,13.541869
12.351125,12.283023
13.80918,13.864668
13.915933,13.992507
10.693183,10.396729
12.671476,12.655066
12.696103,12.801202
13.391405,13.374053
12.27249,12.305929
8.983944,9.302193
13.006686,12.978941
9.677522,9.904652
13.2962,13.370782
11.419288,11.774819
14.035575,14.09138
11.675654,11.405559
13.66609,13.720697
7.1215143,6.8377037
10.383862,10.230371
12.084487,12.070597
12.875507,13.269375
13.380366,13.32234
8.624286,8.323984
10.500311,10.073079
11.350398,11.240198
11.89962,12.0506735
9.395353,9.674718
8.302788,8.7161045
12.65844,12.683767
12.7491045,12.864998
10.846404,10.670557
12.998649,12.884482
12.073302,12.159003
13.766523,13.727476
12.999523,12.97542
12.534855,12.694185
13.144354,13.097719
12.871754,12.924846
13.267108,13.319083
11.620794,11.4430275
12.225892,12.366158
9.749193,10.244866
11.824501,11.808504
12.67948,12.7143955
13.116078,12.993412
13.628843,13.73321
10.612506,10.644655
10.13406,9.5853195
9.805594,10.287574
11.040015,11.226064
9.981903,9.801907
11.977624,11.851665
10.569144,10.13381
13.424865,13.451383
12.85407,12.747886
12.688414,12.950536
12.390338,12.455518
13.52074,13.634173
10.068407,9.379542
9.5413065,10.016131
12.111596,12.131015
13.505382,13.381765
11.047414,11.055823
9.249555,9.95202
9.4131365,9.767766
11.888106,11.665942
8.917884,9.396522
11.104909,11.216716
10.08498,9.661674
10.768094,10.692811
9.837611,9.766659
12.559315,12.513154
12.651401,12.609059
12.269273,12.271081
11.624453,11.717321
13.549997,13.505781
10.697982,10.797618
12.632996,12.700981
12.611313,12.650609
10.2231455,10.07091
9.654499,9.300916
12.416117,12.419427
11.533155,11.400582
9.565637,9.737396
10.115206,9.759163
11.147941,10.967453
10.516246,10.081016
11.115771,10.964422
9.489637,9.107539
11.201077,10.656087
13.176288,13.1814
11.653926,11.458529
10.042126,9.768536
9.286471,9.896363
12.75613,12.631899
13.3864,13.468419
10.2899685,9.942363
9.570049,9.331885
12.844969,12.9372425
8.900767,9.215125
12.050251,11.8210535
10.377441,10.386528
13.395885,13.362259
11.4316845,11.376035
9.349054,9.958071
13.174457,13.19428
9.52817,10.064334
11.593706,11.588323
12.455703,12.494186
11.8050375,11.564992
11.977066,11.956127
9.843886,9.210313
12.493532,12.561166
9.61913,9.1587715
12.680601,12.5418625
8.696802,8.935659
12.036171,12.073349
11.590482,11.414034
12.858427,12.856789
12.040475,11.839135
8.840161,9.104436
10.985589,10.972891
10.518171,9.736647
9.312176,9.9041195
7.610127,7.7681866
9.874394,9.392633
10.272227,9.536597
7.2591505,6.781598
11.838425,11.774108
13.467838,13.506095
13.6638,13.569813
11.595897,11.5114975
12.96142,12.857407
8.717503,8.936668
7.761169,8.058393
9.96898,9.376269
13.290682,13.269578
10.697281,10.5117855
10.353281,10.805567
9.724385,9.346278
11.837316,11.712101
11.139868,10.934338
9.670791,9.070789
11.419351,11.256417
12.364226,12.422027
8.892627,8.499039
13.491326,13.463044
11.684599,11.425195
10.476417,10.056152
11.997108,11.98455
12.415063,12.571778
10.443106,10.082666
13.412245,13.548514
12.021161,12.115082
10.850707,10.698344
11.12233,11.282744
12.2685585,12.123432
13.629238,13.738403
9.069047,9.02053
13.732948,13.626931
9.292766,9.865393
13.480905,13.437065
8.397411,8.393962
11.616044,11.581425
13.049034,13.138731
10.655929,10.132708
10.689474,10.315776
12.42113,12.435657
12.223027,12.226355
9.660349,9.562787
10.087679,9.602236
9.446444,9.777619
12.809835,12.826935
13.2435465,13.288327
13.093807,12.993015
13.260689,13.131633
13.954872,13.950275
12.444158,12.455026
8.862129,9.420238
8.606578,8.959467
9.83334,9.57941
10.784151,10.929455
10.299463,9.949197
13.167586,12.96732
12.830648,12.781695
10.0899105,9.711587
10.688092,10.496633
11.482704,11.352818
11.174084,11.250787
9.528564,10.092285
10.5330305,10.265992
13.550947,13.425694
11.049797,10.81987
8.612318,7.9133487
9.204513,9.623136
10.034547,10.530373
11.688918,11.846595
10.278208,9.840186
13.503045,13.402805
10.621881,10.188451
11.571901,11.027567
10.072425,9.261764
9.992499,9.481407
8.535963,9.085156
10.814612,10.674059
7.8595357,8.47567
12.319056,12.363028
10.543802,10.18495
11.815739,11.956459
10.448157,9.4317
11.242718,11.332529
12.4516,12.447014
8.671448,8.0009365
11.117229,10.901135
12.574427,12.386802
13.953136,13.862521
12.765898,12.92367
12.448892,12.529071
10.885199,10.411815
13.4061,13.443862
13.449875,13.329265
7.935487,8.262864
12.769898,12.810913
13.515434,13.628062
9.167049,8.822502
9.979725,10.060941
9.141146,8.53668
8.619417,9.354931
11.506535,11.416947
8.087481,8.415034
11.836765,11.842813
10.879873,10.523818
9.439579,9.633305
9.14019,9.438311
8.93714,8.561802
9.56666,9.928533
13.914187,13.842548
8.349825,8.722251
10.435752,9.679126
11.754408,11.663635
11.857582,11.747068
11.614765,11.689976
12.617837,12.599379
9.83622,9.242043
13.373333,13.3777075
10.775964,9.998013
11.029843,11.008946
12.302691,12.315466
11.091381,10.895696
11.190514,11.120007
12.2026005,12.205044
8.954164,9.278583
13.437451,13.519833
13.374317,13.484332
13.9419775,13.721398
10.173358,9.637128
12.754428,12.687955
11.511956,11.578621
12.805102,12.683572
8.255399,8.774767
13.41427,13.253306
12.736268,12.989766
10.351106,9.891975
13.349717,13.352654
8.317592,8.252934
11.792527,11.875722
13.520863,13.571521
7.2593527,7.7101073
12.497844,12.499896
11.399752,11.073017
9.421056,9.868786
9.993776,9.558838
11.216091,10.837307
11.622417,11.487739
13.389524,13.46604
13.51063,13.513621
8.180203,8.513166
10.86212,10.471968
11.8046665,11.777848
8.378527,8.369038
9.839918,10.3997555
13.528252,13.546738
12.562769,12.588036
9.721638,10.364824
9.768101,9.161512
8.352088,8.77358
10.688239,10.61887
13.410958,13.532652
11.695557,11.782567
10.722257,10.47526
11.229347,11.024779
12.540694,12.388189
10.936323,10.623695
9.888669,9.273107
11.665979,11.5200205
13.574826,13.601924
9.003033,8.616885
9.83773,10.263023
13.62352,13.615194
13.372741,13.356904
12.570197,12.61856
9.680507,9.199091
13.982567,14.053644
12.637482,12.576273
13.6337185,13.558717
13.071553,13.179101
11.000079,10.553273
10.966657,10.601661
11.885223,11.898748
12.988704,12.855134
9.249441,8.744585
7.7212434,8.135632
11.443982,11.309439
9.624068,9.685986
12.855655,12.906294
13.623276,13.570964
9.535355,9.384416
10.783798,10.704868
12.042604,12.038224
9.397361,9.869227
11.1362295,11.067973
12.001282,12.011154
12.009721,11.921056
13.057285,13.071839
11.724856,11.465981
12.88332,12.960745
13.434181,13.424876
9.339438,9.628324
13.374165,13.441592
11.547869,11.450589
13.218292,13.352252
9.739545,8.905704
7.9358673,8.434068
11.5804,11.63355
9.438029,9.827889
10.026184,9.762183
13.090839,13.376708
10.520541,10.27927
10.518171,10.8622875
10.566321,10.273204
11.841344,11.786645
9.975277,9.726455
9.268786,9.187326
14.2065,14.05436
12.9551735,12.915443
9.59243,9.291362
12.826029,12.812239
9.639299,9.727579
12.429015,12.335996
9.844235,9.537684
10.358551,9.645551
10.928609,10.896183
13.354876,13.295474
8.902743,9.161235
12.392145,12.253939
12.904241,12.918035
13.611622,13.519214
11.377387,11.310302
9.77622,9.185088
13.871219,13.574066
10.185476,9.758729
9.306581,9.77039
12.146255,12.069668
9.985321,9.677131
13.379725,13.347458
11.949124,11.914297
9.480364,9.018469
11.565725,11.579129
11.853095,11.745487
11.121208,11.379375
7.799753,8.200878
9.47264,8.964002
9.087064,8.481803
13.156757,13.110937
13.175412,13.06153
9.635595,10.063338
11.308702,11.394159
9.902775,9.459264
8.690821,8.883386
11.664647,11.632148
9.801467,10.119261
10.929866,10.556424
10.468849,9.92503
12.795646,12.7924
12.348677,12.362067
10.881269,10.760298
9.042594,9.648591
9.631599,9.28616
11.535587,11.311195
11.628579,11.636183
13.882,13.717007
11.609859,11.542811
12.2888,12.315798
13.663402,13.386805
13.895187,13.868559
11.222183,11.09123
13.278855,13.258579
12.916438,12.959934
10.188662,9.829838
12.380323,12.457218
13.373802,13.269829
12.148698,11.890092
10.940351,10.794003
8.656375,8.825566
12.832151,12.547618
11.9054165,11.461587
9.454936,9.816854
9.690206,9.2897835
12.992888,13.246166
8.1575985,7.7728477
9.691606,9.010923
11.95139,11.974837
13.552476,13.669708
9.457618,9.762631
10.104015,10.083012
13.754291,13.824838
13.561245,13.52809
13.280137,13.542376
9.347874,9.421508
8.850241,9.178383
14.089898,14.080649
9.92467,9.351274
9.418488,9.519082
11.874124,11.762464
9.473851,9.749723
9.929458,9.528419
12.222637,12.215888
8.320243,8.746435
12.151036,12.035092
12.38263,12.4438505
13.00439,13.152069
10.499457,9.931382
8.937199,9.1617565
12.735351,12.788903
10.579097,10.092023
8.50348,8.27415
11.901632,11.556334
13.229511,13.145822
12.65881,12.828101
13.418066,13.505182
9.306097,9.291304
10.644809,10.562679
13.6872225,13.747187
9.789476,9.351909
11.847541,11.852521
11.086797,11.49969
9.747519,9.22173
10.67359,10.40698
13.383758,13.515627
13.625325,13.577041
11.232213,11.046336
9.110513,8.91415
13.049946,13.065645
9.1730585,9.228522
13.617993,13.543311
14.3529825,14.193476
11.268181,11.02257
9.053034,9.298159
11.896308,11.876537
11.932534,11.751532
13.581566,13.574644
10.208029,9.925135
13.633435,13.7235
10.693976,10.959498
13.368668,13.417717
11.517605,11.253436
9.12164,9.397948
8.055144,8.383189
10.90896,10.971059
9.307743,8.709936
12.4465065,12.563184
11.687218,11.638539
10.442844,9.771488
9.889548,9.638426
9.413196,9.873582
10.171918,10.038165
10.82128,10.460721
12.005291,11.904898
13.658254,13.8033905
13.13231,13.233449
12.665466,12.570885
8.604528,8.939101
12.150148,12.168539
11.847781,11.77884
9.0577545,9.543509
11.67831,11.431134
11.393242,11.248627
8.440176,8.134223
9.6219635,9.156029
13.891161,13.806326
13.563008,13.444618
